Name,Status,Id,Cost,Start,End,Organization,Lat,Lon,URL
WDFW Early Winter Canal Fish Screen,Completed,02-LOS-2000-1,151000,2000-03-17T00:00:00,2001-10-31T00:00:00,Upper Columbia (LE),48.60144702,-120.439191,http://waconnect.paladinpanoramic.com/project/290/13305
WDFW Fish Screening Projects,Completed,02-02-2001-2,0,1998-01-01T00:00:00,2001-01-01T00:00:00,Upper Columbia (LE),0,0,http://waconnect.paladinpanoramic.com/project/290/13262
WDFW Fulton Canal Fish Screen,Completed,02-LCH-2000-3,200000,2000-03-17T00:00:00,2000-10-31T00:00:00,Upper Columbia (LE),48.48258483,-120.180425,http://waconnect.paladinpanoramic.com/project/290/13301
WDFW Methow River Basin Screening,Completed,02-UMR-2002-1,229667,2002-01-01T00:00:00,2003-01-01T00:00:00,Upper Columbia (LE),0,0,http://waconnect.paladinpanoramic.com/project/290/13261
WDFW Methow Watershed Phase II,Completed,02-02-2001-3,0,2001-01-01T00:00:00,2005-01-01T00:00:00,Upper Columbia (LE),48.6315219,-120.4652089,http://waconnect.paladinpanoramic.com/project/290/13360
WDFW Silver Side Channel Restoration and Conservation Easement,Completed,02-MMR-2011-1,0,2011-05-01T00:00:00,2012-12-07T00:00:00,Upper Columbia (LE),48.31274569,-120.0582507,http://waconnect.paladinpanoramic.com/project/290/13299
WDFW Skyline Canal Fish Screen,Completed,02-UCH-2000-1,165000,2000-03-17T00:00:00,2001-10-31T00:00:00,Upper Columbia (LE),48.55389608,-120.1859325,http://waconnect.paladinpanoramic.com/project/290/13306
WDFW Sunnyside Road Riparian Underplanting,Completed,10-05-004,404044,2009-12-11T00:00:00,2014-06-20T00:00:00,Hood Canal Coordinating Council (LE),47.3165,-123.1985,http://waconnect.paladinpanoramic.com/project/170/14490
WDFW Twisp-Power Ditch Fish Screen,Completed,02-LTW-1999-5,130000,1999-07-29T00:00:00,2000-05-31T00:00:00,Upper Columbia (LE),48.38002127,-120.2436934,http://waconnect.paladinpanoramic.com/project/290/13303
Weaver Creek Reconnection,Active,10-01-034,352359,2015-08-31T00:00:00,2019-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.307,-123.1605,http://waconnect.paladinpanoramic.com/project/170/40129
Webb / Westcott Bay Property Acquisition,Completed,88,2900000,2009-01-01T00:00:00,2013-12-31T00:00:00,San Juan County - WRIA2 (LE),48.5952,-123.1442,http://waconnect.paladinpanoramic.com/project/190/9109
Webster Point predation reduction,Dormant,C292,0,0001-01-01T00:00:00,0001-01-01T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/4537
Weeda Farm Restoration,Completed,05-0408,40000,2005-01-01T00:00:00,2004-12-31T00:00:00,Stillaguamish (LE),0,0,http://waconnect.paladinpanoramic.com/project/270/9309
WEI Component A: Community Engagement for Effective Watershed Stewardship,Active,04-11-08-001,0,2008-01-01T00:00:00,2011-12-31T00:00:00,Mason Conservation Dist (LE),47.25376013,-123.026442,http://waconnect.paladinpanoramic.com/project/160/16873
WEI Component B: Nearshore Habitat Conservation Bank,Active,04-11-08-002,0,2008-01-01T00:00:00,2011-12-31T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/16874
WEI Component C: Landscape Conservation,Active,04-11-08-003,0,2008-01-01T00:00:00,2011-12-31T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/16875
WEI Component D: Low Impact Development,Active,04-11-08-004,0,2008-01-01T00:00:00,2011-12-31T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/16876
WEI Component E: Upper Oakland Bay Sediment Investigation,Active,04-11-08-005,0,2008-01-01T00:00:00,2011-12-31T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/16877
WEI Component F: Grant Administration:,Active,04-11-08-006,0,2008-01-01T00:00:00,2011-12-31T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/16878
Weins Farm Restoration Phase 1 and 2,Conceptual,15-1037,135000,1931-01-01T00:00:00,2018-01-31T00:00:00,Chehalis Basin Lead Entity,0,0,http://waconnect.paladinpanoramic.com/project/120/39933
Weiss No-Till Cropland Restoration,Completed,35-TM   99-1599,95765,1999-01-04T00:00:00,2003-06-30T00:00:00,Snake River Salmon Recovery Board (LE),46.24583425,-117.046396,http://waconnect.paladinpanoramic.com/project/320/9117
Wenas Creek Assessment,Conceptual,TUwenas,250000,2018-02-01T00:00:00,2022-02-01T00:00:00,Yakima Basin Fish and Wildlife (LE),46.7536,-120.5805,http://waconnect.paladinpanoramic.com/project/300/80617
Wenatchee Basin Monitoring,Conceptual,04-WEN-2015_1,0,0001-01-01T00:00:00,0001-01-01T00:00:00,Upper Columbia (LE),0,0,http://waconnect.paladinpanoramic.com/project/290/40252
Wenatchee Sub-basin,Active,Level 1,35971330.48,1987-01-01T00:00:00,2018-10-31T00:00:00,Upper Columbia (LE),0,0,http://waconnect.paladinpanoramic.com/project/290/14718
West Bainbridge Shoreline Protection Feasibility,Completed,NK BI 10-1882,36459.79,2010-10-07T00:00:00,2012-11-30T00:00:00,West Sound Watersheds Council (LE),47.7076189,-122.5632671,http://waconnect.paladinpanoramic.com/project/210/15008
West Bainbridge Shoreline Protection PSAR,Active,NK BI 13-1140,1206000,2011-06-03T00:00:00,2017-03-31T00:00:00,West Sound Watersheds Council (LE),47.7072,-122.5639,http://waconnect.paladinpanoramic.com/project/210/17129
West Bay Creosote Removal,Completed,new,360700,2013-02-19T00:00:00,2013-03-14T00:00:00,Thurston Conservation District (LE),47.0557,-122.9114,http://waconnect.paladinpanoramic.com/project/150/18903
West Beach Creek Restoration,Active,12-1598 and 13-1426,78220.1,2011-04-01T00:00:00,2016-06-30T00:00:00,San Juan County - WRIA2 (LE),48.68532719,-122.9564458,http://waconnect.paladinpanoramic.com/project/190/16794
West Beach Road Culvert Replacement,Active,14-1931,400000,2009-01-01T00:00:00,2017-12-31T00:00:00,San Juan County - WRIA2 (LE),48.68490631,-122.9552051,http://waconnect.paladinpanoramic.com/project/190/6807
West Carr Inlet,Proposed,Carr West,0,2006-09-11T00:00:00,2013-09-27T00:00:00,West Sound Watersheds Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/210/15385
West Coast Estuaries Initiative (WEI),Active,04-11,0,2008-01-01T00:00:00,2011-12-31T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/16872
West Dabob Bay Protection and Restoration,Active,07-02-007,827000,2014-09-10T00:00:00,2016-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.8179,-122.793,http://waconnect.paladinpanoramic.com/project/170/29760
West Daybreak,Completed,08-1742,199602,2008-01-01T00:00:00,2011-03-07T00:00:00,Lower Columbia Fish Recovery Board (LE),45.81433757,-122.5922119,http://waconnect.paladinpanoramic.com/project/140/11522
West Daybreak Restoration Project,Completed,11-1266,169300,2011-12-08T00:00:00,2015-03-08T00:00:00,Lower Columbia Fish Recovery Board (LE),45.8141,-122.593,http://waconnect.paladinpanoramic.com/project/140/80848
West Deer Lagoon Feasibility Assessment and Neighborhood Outreach,Completed,06-AMN-06-010,171000,2009-12-15T00:00:00,2011-08-30T00:00:00,WRIA 6 - Island County (LE),47.99061353,-122.5022341,http://waconnect.paladinpanoramic.com/project/200/2248
West Deer Lagoon Tidal Restoration,Conceptual,06-NP-04-007,350000,2010-01-01T00:00:00,2016-12-30T00:00:00,WRIA 6 - Island County (LE),47.9937,-122.5014,http://waconnect.paladinpanoramic.com/project/200/2770
West End Ditch (Columbia County) Phase 2 Laterals,Completed,32-UT,118060,2009-01-01T00:00:00,2011-06-30T00:00:00,Snake River Salmon Recovery Board (LE),46.31167163,-117.9987932,http://waconnect.paladinpanoramic.com/project/320/3652
West Fork Chehalis River,Conceptual,Chehalis River,0,0001-01-01T00:00:00,0001-01-01T00:00:00,Chehalis Basin Lead Entity,0,0,http://waconnect.paladinpanoramic.com/project/120/16647
West Fork Colony Creek Fish Passage,Completed,SRL,12009,2000-08-01T00:00:00,2002-10-01T00:00:00,Skagit Watershed Council (LE),48.58827718,-122.3788948,http://waconnect.paladinpanoramic.com/project/280/16787
West Fork Hoquiam River,Conceptual,Hoquiam River,0,0001-01-01T00:00:00,0001-01-01T00:00:00,Chehalis Basin Lead Entity,0,0,http://waconnect.paladinpanoramic.com/project/120/16673
"West Fork Quilceda Creek Culvert Replacement, 19th Street",Completed,07-USR-011,20000,2005-07-01T00:00:00,2005-08-01T00:00:00,Snohomish River Basin (LE),48.14595585,-122.204832,http://waconnect.paladinpanoramic.com/project/260/9728
West Fork Satsop River,Conceptual,Satsop River,0,0001-01-01T00:00:00,0001-01-01T00:00:00,Chehalis Basin Lead Entity,0,0,http://waconnect.paladinpanoramic.com/project/120/16727
West Fork Wishkah River,Conceptual,Wishkah River,0,0001-01-01T00:00:00,0001-01-01T00:00:00,Chehalis Basin Lead Entity,0,0,http://waconnect.paladinpanoramic.com/project/120/16683
West Fork Woods Creek,Active,Level 2,1560347,2009-02-25T08:53:39,2010-02-25T08:53:39,Snohomish River Basin (LE),0,0,http://waconnect.paladinpanoramic.com/project/260/12094
West Fork Woods Creek Planting_McGough/Selling,Completed,07-RPR-020,10000,2008-06-01T00:00:00,2009-12-31T00:00:00,Snohomish River Basin (LE),0,0,http://waconnect.paladinpanoramic.com/project/260/10647
West Foster Creek Headcut Repair Project,Proposed,2011 WRIA 50-1,0,2011-07-01T00:00:00,2013-06-30T00:00:00,Upper Columbia (LE),0,0,http://waconnect.paladinpanoramic.com/project/290/15797
West Kitsap Hood Canal Nearshore Assessment,Completed,PA 01-01-000,64800,2008-05-01T00:00:00,2010-03-01T00:00:00,Hood Canal Coordinating Council (LE),47.85079266,-122.6146533,http://waconnect.paladinpanoramic.com/project/170/14264
West McBryde Culvert Replacement Project,Active,16-2750,135000,2016-06-30T00:00:00,2017-06-30T00:00:00,Chehalis Basin Lead Entity,46.9878,-123.6064,http://waconnect.paladinpanoramic.com/project/120/81062
West Point Pocket Estuary,Conceptual,M251,0,0001-01-01T00:00:00,0001-01-01T00:00:00,WRIA 8 (LE),47.66208699,-122.4334622,http://waconnect.paladinpanoramic.com/project/240/4787
West Side Crossing Reach Instream Habitat,Conceptual,13-0019,202582,2014-01-01T00:00:00,2016-01-01T00:00:00,Yakima Basin Fish and Wildlife (LE),0,0,http://waconnect.paladinpanoramic.com/project/300/18698
West Sound nearshore fish utilization &amp; assessment,Completed,Assess fish use 07-1898,156892,2007-02-01T00:00:00,2010-05-31T00:00:00,West Sound Watersheds Council (LE),47.74602186,-122.5615707,http://waconnect.paladinpanoramic.com/project/210/7539
West Sound Nearshore Integration & Synthesis,Completed,14-1375,184831,2014-11-01T00:00:00,2016-12-31T00:00:00,West Sound Watersheds Council (LE),47.531,-122.6727,http://waconnect.paladinpanoramic.com/project/210/29488
West Sound Pocket Beach Restoration,Completed,14-1913,100000,2014-12-01T00:00:00,2017-01-31T00:00:00,San Juan County - WRIA2 (LE),0,0,http://waconnect.paladinpanoramic.com/project/190/19440
West Sound Water Type Assessment,Completed,AGeo 09-1690,139850,2009-12-10T00:00:00,2013-06-24T00:00:00,West Sound Watersheds Council (LE),47.64894996,-122.6741278,http://waconnect.paladinpanoramic.com/project/210/12955
West Sound Water Type Assessment Phase II,Completed,AGeo 10-1878,237500,2010-10-07T00:00:00,2014-12-31T00:00:00,West Sound Watersheds Council (LE),47.65408658,-122.7028465,http://waconnect.paladinpanoramic.com/project/210/15283
West Sound Watertyping III,Active,AGeo 13-1143,295000,2013-07-01T00:00:00,2017-06-30T00:00:00,West Sound Watersheds Council (LE),47.2511,-122.7635,http://waconnect.paladinpanoramic.com/project/210/18565
West Tributary- Fish Passage NE 1st St,Active,N509,0,2005-01-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/5105
West Tributary- LWD addition,Completed,N510/N513,0,2005-01-01T00:00:00,2015-01-01T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/5109
West Tributary- Restore original stream channel,Completed,N511,1300000,2008-06-30T00:00:00,2008-09-30T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/5107
West Tributary- Riparian Restoration,Completed,N512,0,2005-01-01T00:00:00,2015-01-01T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/5108
West Uncas Rd / Salmon Creek Culvert Design,Completed,01-04-002,95403,2013-11-01T00:00:00,2015-09-16T00:00:00,Hood Canal Coordinating Council (LE),47.9803,-122.8964,http://waconnect.paladinpanoramic.com/project/170/19159
West Valley Community Park,Completed,00-1015,31205,2000-04-03T00:00:00,2003-10-31T00:00:00,Yakima Basin Fish and Wildlife (LE),46.58126844,-120.6136362,http://waconnect.paladinpanoramic.com/project/300/11282
West Whidbey Creosote Debris Removal,Completed,06-NP-02-011,5000,2008-01-01T00:00:00,2016-04-30T00:00:00,WRIA 6 - Island County (LE),48.3138,-122.7123,http://waconnect.paladinpanoramic.com/project/200/1559
Western Shore Riparian Planting A,Completed,OE 02-02-006,0,2010-09-21T00:00:00,2010-09-21T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/16219
Western Shore Riparian Planting B,Completed,OE 02-02-014,0,2010-05-14T00:00:00,2010-05-14T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/16227
Western Strait Habitat Conservation Planning,Completed,09-1518,164808,2010-02-01T00:00:00,2012-12-31T00:00:00,North Olympic Peninsula LE for Salmon,48.17776422,-124.2562858,http://waconnect.paladinpanoramic.com/project/180/14261
Western Strait of Juan De Fuca,Conceptual,Planning(WRIA19)2,0,0001-01-01T00:00:00,0001-01-01T00:00:00,North Olympic Peninsula LE for Salmon,0,0,http://waconnect.paladinpanoramic.com/project/180/18771
Western Strait of Juan de Fuca Interwatershed projects,Conceptual,WRIA19(Inter),0,0001-01-01T00:00:00,0001-01-01T00:00:00,North Olympic Peninsula LE for Salmon,0,0,http://waconnect.paladinpanoramic.com/project/180/19082
Westside Higgins Road Sediment Control,Completed,05-0105,120349,2001-03-19T00:00:00,2003-03-12T00:00:00,Stillaguamish (LE),48.34635863,-121.7950464,http://waconnect.paladinpanoramic.com/project/270/9170
Wetland Creation and Enhancement Project,Active,07-HRA-024,316000,2008-06-01T00:00:00,2010-12-01T00:00:00,Snohomish River Basin (LE),47.49963364,-121.787138,http://waconnect.paladinpanoramic.com/project/260/10607
Wetlands,Proposed,NS01-CL,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8817
Wetlands,Proposed,M012,0,2005-07-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/9084
Wetlands,Proposed,C0016,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/9091
Wetlands Vegetation Monitoring Scoping,Completed,06-AUF-01-002,0,2007-06-01T00:00:00,2007-08-30T00:00:00,WRIA 6 - Island County (LE),0,0,http://waconnect.paladinpanoramic.com/project/200/1835
Wetlands- Enforce CAOs to prevent further loss- Estuary/Nearshore,Proposed,M017,0,2005-07-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8220
Wetlands- Protect restored wetlands from development impacts- Estuary/Nearshore,Proposed,M018,0,2005-07-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8221
WEYCO Little North River Tributary,Proposed,17-1187,100000,2017-07-01T00:00:00,2017-07-31T00:00:00,Pacific County Region (LE),0,0,http://waconnect.paladinpanoramic.com/project/130/81145
Weyco Mashel Shoreline Acquisition,Completed,11-MASHEL-2003,632501.77,2003-10-01T00:00:00,2004-04-15T00:00:00,Nisqually River Salmon Recovery (LE),46.8566759,-122.3037957,http://waconnect.paladinpanoramic.com/project/220/10818
Weyerhaeuser Middle Fork Satsop A-5000,Conceptual,CBS-HRP 16-03,42504,0001-01-01T00:00:00,0001-01-01T00:00:00,Chehalis Basin Lead Entity,47.1249,-123.5814,http://waconnect.paladinpanoramic.com/project/120/80571
Weyerhaeuser-Middle Fork  Satsop B-Line Barrier Culvert Correction,Active,15-1511,348000,2015-07-09T00:00:00,2018-06-30T00:00:00,Chehalis Basin Lead Entity,0,0,http://waconnect.paladinpanoramic.com/project/120/19364
Weyerhaeuser-Middle Fork Satsop A-500 and B-700,Conceptual,CBS-HRP 16-02,267000,0001-01-01T00:00:00,0001-01-01T00:00:00,Chehalis Basin Lead Entity,47.1138,-123.5117,http://waconnect.paladinpanoramic.com/project/120/80570
Weyerhaeuser-West Fork Satsop Passage Project,Active,15-1162,189729,2015-07-09T00:00:00,2017-12-31T00:00:00,Chehalis Basin Lead Entity,47.107,-123.5815,http://waconnect.paladinpanoramic.com/project/120/19365
Weyerhaeuser-Wynoochee B-400 and A-700,Conceptual,CBS-HRP 16-06,267000,0001-01-01T00:00:00,0001-01-01T00:00:00,Chehalis Basin Lead Entity,46.996,-123.6247,http://waconnect.paladinpanoramic.com/project/120/80574
WF Clear Creek Culvert Removal (Sunde Rd),Completed,97003094,250000,2011-01-03T00:00:00,2013-12-31T00:00:00,West Sound Watersheds Council (LE),47.6831,-122.6987,http://waconnect.paladinpanoramic.com/project/210/16471
WF Clear Creek Culvert Replacement (Shadow Glen Rd),Completed,97003095,250000,2011-01-03T00:00:00,2013-12-31T00:00:00,West Sound Watersheds Council (LE),47.6895,-122.6995,http://waconnect.paladinpanoramic.com/project/210/16472
Whale Creek Management Unit,Conceptual,L1,0,0001-01-01T00:00:00,0001-01-01T00:00:00,Quinault Indian Nation (LE),0,0,http://waconnect.paladinpanoramic.com/project/110/29697
Whidbey Camano Land Trust - Capacity Funding Needed,Conceptual,06-HR-01-002,5000,2009-01-01T00:00:00,2018-12-30T00:00:00,WRIA 6 - Island County (LE),48.0252,-122.5453,http://waconnect.paladinpanoramic.com/project/200/39830
Whidbey Island Conservation District - Capacity Funding Needed,Conceptual,06-HR-01-003,5000,2009-01-01T00:00:00,2018-12-30T00:00:00,WRIA 6 - Island County (LE),48.2188,-122.6778,http://waconnect.paladinpanoramic.com/project/200/39831
Whidbey Nonpoint Implementation Grant,Completed,06-NPP-02-004,0,2000-03-01T00:00:00,2006-04-30T00:00:00,WRIA 6 - Island County (LE),0,0,http://waconnect.paladinpanoramic.com/project/200/1827
Whidbey Service Learning Program,Completed,06-GO-03-003,0,2004-01-01T00:00:00,2010-12-30T00:00:00,WRIA 6 - Island County (LE),0,0,http://waconnect.paladinpanoramic.com/project/200/2070
Whidbey Watershed Stewards - Staff Funding Needed,Conceptual,06-HR-02-004,5000,2009-01-01T00:00:00,2010-12-30T00:00:00,WRIA 6 - Island County (LE),47.9656,-122.4293,http://waconnect.paladinpanoramic.com/project/200/2235
Whiskey - Ellensburg Water Company Intersection,Proposed,KCCDwhiskeyEWC,750000,2019-02-01T00:00:00,2022-02-01T00:00:00,Yakima Basin Fish and Wildlife (LE),47.02,-120.5676,http://waconnect.paladinpanoramic.com/project/300/80659
Whiskey Creek,Conceptual,08-1477,0,0001-01-01T00:00:00,0001-01-01T00:00:00,Yakima Basin Fish and Wildlife (LE),47.01086776,-120.5742521,http://waconnect.paladinpanoramic.com/project/300/11261
Whiskey Creek Buffer Project,Conceptual,32-00286,0,2009-01-01T00:00:00,2016-01-19T00:00:00,Snake River Salmon Recovery Board (LE),46.25194396,-118.079877,http://waconnect.paladinpanoramic.com/project/320/3598
