"Location_ID","Location_Name","Location_Setting","Location_Description","Ecology_Facility_Site_ID","Is_Location_a_Well","Address","City","State","Zip_Code","County","Watershed_WRIA","Ecology_Region","US_Congressional_District","State_Legislative_District","NHD_Reach_Code","NHD_Reach_Measure","NHD_Edit_Date","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Horizontal_Coordinates_Represent","Horizontal_Coordinate_Accuracy","Horizontal_Coordinate_Collection_Method","Paper_Map_Scale","Township_Number","Township_Direction","Range_Number","Range_Direction","Section_Number","Quarter_Section_Township_Range","Quarter_Quarter_Section_Township_Range","Elevation_of","Elevation","Elevation_Units","Elevation_Datum","Elevation_Accuracy","Elevation_Collecton_Method","Sediment_Elevation_Elevation_Reference","Location_Suspect_or_Rejected_Flag","Location_Suspect_Code","Location_Suspect_Description","Location_ID_Alias","Associated_Study_ID","Record_Created_On","Location_System_ID"
"RSM06600-009831","CROUCH CREEK TRIBUTARY","Stream or River","Tributary to",,"N","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,23,"17110019012695",72.55746,2/26/2012 12:00:00 AM,47.650827,-122.632377,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",25,"N",1,"E",14,"SE","SE","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:25 AM,100021244
"RSM06600-010503","GORST CREEK","Stream or River","Gorst Creek",,"N","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"17110019012733",17.7736,2/26/2012 12:00:00 AM,47.53034,-122.71502,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",24,"N",1,"E",32,"NW","SW","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:25 AM,100021245
"RSM26600-006227","LITTLE MINTER CREEK","Stream or River","Tributary to",,"N","","","WA","","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019012973",91.32341,2/26/2012 12:00:00 AM,47.389609,-122.681373,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","RSMP_PC_PLES2015",3/16/2015 10:49:45 AM,100021285
"RSM26600-015998","WOLLOCHET CREEK AT NATIELLO'S","Stream or River","Wollochet @ Natiello's",,"N","","","WA","","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019013081",24.05524,2/26/2012 12:00:00 AM,47.314628,-122.616033,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","RSMP_PC_PLES2015",3/16/2015 10:49:46 AM,100021288
"RSM26600-022131","LITTLE MINTER CREEK","Stream or River","Little Minter @ Upstream of WQI site",,"N","","","WA","","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019012973",59.93454,2/26/2012 12:00:00 AM,47.38647,-122.687814,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","RSMP_PC_PLES2015",3/16/2015 10:49:47 AM,100021289
"RSM26600-024158","SULLIVAN GULCH CREEK","Stream or River","Sullivan Gulch Creek",,"N","","","WA","","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019013113",35.08353,2/26/2012 12:00:00 AM,47.285675,-122.581472,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","RSMP_PC_PLES2015",3/16/2015 10:49:47 AM,100021290
"RSM26600-024862","WOLLOCHET CREEK AT 71ST","Stream or River","Wollochet Creek at 71st",,"N","","","WA","","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019013081",61.30511,2/26/2012 12:00:00 AM,47.320673,-122.612467,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","RSMP_PC_PLES2015",3/16/2015 10:49:48 AM,100021291
"SEABECKWQ","Seabeck Creek","Stream or River","Kitsap Basin 0.4 miles on NW Seabeck-Holly Rd. until Seabeck Creek crossing.",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,35,"17110018000548",71.8639535494523,2/26/2012 12:00:00 AM,47.6285161250858,-122.83726273257,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:100,000",25,"N",1,"W",29,"NW","SW","",,"","","","","","","","","","IWM",3/1/2004 9:10:20 AM,10781114
"SEN06600-HAMM03","HAMMA HAMMA RIVER","Stream or River","HAMMA HAMMA RIVER",,"N","","","WA","","Mason","Skokomish-Dosewallips","Southwest Regional Office",6,35,"17110018000204",71.106,2/26/2012 12:00:00 AM,47.59729,-123.15308,"Discrete monitoring point","+/- 100 ft (30 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",24,"N",4,"W",2,"SE","NW","",,"","","","","","","","","","WHM_SEN, WHM_SEN_P",11/18/2010 2:09:09 PM,27034060
"SHN","SCHNEIDER CREEK","Stream or River","BELOW HOUSE AT END OF PNEUMONIA GULCH RD",,"N","","","WA","","THURSTON","Kennedy-Goldsborough","Southwest Regional Office",10,35,"17110019000771",20.0252778881142,2/26/2012 12:00:00 AM,47.0921615093688,-123.070507419707,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",19,"N",3,"W",33,"NW","SW","",,"","","","","","","","","","DBAT0002",7/17/2002 12:00:00 AM,6153071
"SPDTCH","IRRIGATION DITCH EAST OF PRIVATE DRIVE","Stream or River","On Spath property at culvert on east side of private drive.  Ditch flows W to E from Spath property onto Smith property.  Station is upstream of Smith 1 and 2.",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.07961,-123.06993,"stream center","+/- 20 ft (6 m)","GPS consumer unit or unknown (code phase)","Not Applicable",30,"N",3,"W",21,"","","",,"","","","","","","","","","G0500025",5/5/2009 2:48:23 PM,40291966
"SPEMA11","SPENCER (MASON) 1","Lake, Pond, or Reservoir","APPROX. DEEPEST PART OF LAKE USUALLY",,"N","","","WA","","MASON","Kennedy-Goldsborough","Southwest Regional Office",6,35,"",,,47.26194,-122.96277,"Discrete monitoring point","+/- 250 ft (76 m)","GPS real time survey-grade (kinematic)","Not Applicable",21,"N",2,"W",32,"SW","NE","",170,"FT","Unknown","Unknown","Paper map interpolation","Mean sea level (MSL)","","","","","AMS002",1/1/1753 12:00:00 AM,7513351
"SPS GOOD CK","GOODNOUGH CR.","Stream or River","Located on Purdy Dr. NW",,"N","","","WA","","PIERCE","Kitsap","Southwest Regional Office",6,26,"17110019000668",4.15123964617777,2/26/2012 12:00:00 AM,47.380689,-122.624685,"Discrete monitoring point","+/- 10 ft (3 m)","Computer map - GIS-based","1:25,000",22,"N",1,"E",24,"SW","NE","",,"","","","","","","","","","G1100202, G1400587, MROB0004",10/30/2007 2:30:27 PM,46903670
"SRIW1501","WATER QUALITY  AT  BBC UW GRAVEL RD","Stream or River","ATBBC UW GRAVEL RDON RIGHT BANK UPSTREAM OF HATCHERY INTAKE",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,35,"17110018008012",34.9446701900976,2/26/2012 12:00:00 AM,47.6481153372926,-122.782264278757,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",25,"N",1,"W",22,"NE","NE","",,"","","","","","","","","","JHSVII01",7/10/2001 12:00:00 AM,1231301
"STAVISWQ","Stavis Creek","Stream or River","Ktisap Basin on NW Stavis Bay Road go upstream of bridge to site.",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,35,"17110018000551",44.6160368973865,2/26/2012 12:00:00 AM,47.6233159810202,-122.876163703641,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:100,000",25,"N",2,"W",25,"SW","SE","",,"","","","","","","","","","IWM",3/1/2004 9:48:17 AM,80816575
"SUTCL11","SUTHERLAND (CLALLAM) 1","Lake, Pond, or Reservoir","APPROX. DEEPEST PART OF LAKE USUALLY",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.07527,-123.68583,"Discrete monitoring point","+/- 250 ft (76 m)","GPS real time survey-grade (kinematic)","Not Applicable",30,"N",8,"W",22,"SE","","",501,"FT","Unknown","Unknown","Paper map interpolation","Mean sea level (MSL)","","","","","AMS002",1/1/1753 12:00:00 AM,2445562
"SW0080_MW-A10","SW0080_MW-A10","Land","Approximately 40 feet west-southwest from the southwest corner of the above ground storage tank enclosure located in Area A South.",63423475,"Y","Ediz Hook Road","Port Angeles","WA","98362","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1395055555556,-123.406811111111,"Discrete monitoring point","+/- 10 ft (3 m)","Computer map - GIS-based","Not Applicable",31,"N",6,"W",35,"SE","NE","",0.98,"FT","NAVD88","+/- 10 ft (3 m)","Digital elevation model – WA 10 m","","","","","","VCSW0080",1/18/2011 1:39:57 PM,11314044
"SW0080_MW-A2","SW0080 MW-A2","Land","Approximately 85 feet west-southwest from the southwest corner of the above ground storage tank enclosure located in Area A South.",63423475,"Y","Ediz Hook Road","Port Angeles","WA","98362","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1394694444444,-123.407022222222,"Discrete monitoring point","+/- 10 ft (3 m)","Computer map - GIS-based","Not Applicable",31,"N",6,"W",35,"SE","NE","",0.98,"FT","NAVD88","+/- 10 ft (3 m)","Digital elevation model – WA 10 m","","","","","","VCSW0080",1/18/2011 1:39:58 PM,72602370
"SW0080_MW-A7","SW0080_MW-A7","Land","Approximately 80 feet west-northwest from the southwest corner of the temporary outbuilding located in Area A North.",,"Y","Ediz Hook Road","Port Angeles","WA","98362","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1399111111111,-123.406813888889,"Discrete monitoring point","+/- 10 ft (3 m)","Computer map - GIS-based","Not Applicable",31,"N",6,"W",35,"SE","NE","",0.98,"FT","NAVD88","+/- 10 ft (3 m)","Digital elevation model – WA 10 m","","","","","","VCSW0080",1/18/2011 1:39:59 PM,24661620
"SYMKI12","SYMINGTON (KITSAP) 1","Lake, Pond, or Reservoir","APPROX. DEEPEST PART OF LAKE USUALLY",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,35,"",,,47.5988880009467,-122.824166,"Discrete monitoring point","+/- 250 ft (76 m)","GPS real time survey-grade (kinematic)","Not Applicable",24,"N",1,"W",5,"SE","NE","",390,"FT","Unknown","Unknown","Paper map interpolation","Mean sea level (MSL)","","","","","AMS002",1/1/1753 12:00:00 AM,8555562
"UN01(UNIONRV)","UN01(UNION RIVER @ ARCHERY RANGE)","Stream or River","Sampling location at KBH Archery Range road bridge",,"N","","","WA","","MASON","Kitsap","Southwest Regional Office",6,35,"17110018000240",22.1267750795043,2/26/2012 12:00:00 AM,47.497112,-122.801658,"Discrete monitoring point","+/- 40 ft (12 m)","Unknown","Unknown",23,"N",1,"W",9,"SE","NE","",,"","","","","","","","","","G0100200",10/3/2006 2:07:18 PM,7859863
"UN02(UNIONRV)","UN02(UNION RIVER @ W. BELFAIR VALLEY RD)","Stream or River","Sampling location at West Belfair Valley Road bridge crossing",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,35,"17110018000241",78.31012,2/26/2012 12:00:00 AM,47.51074,-122.79166,"Discrete monitoring point","+/- 40 ft (12 m)","Unknown","Unknown",23,"N",1,"W",3,"SW","NE","",,"","","","","","","","","","G0100200",10/3/2006 2:07:19 PM,21745998
"UN03(UNIONRV)","UN03 (UNION RIVER @ ACE PAVING)","Stream or River","Sampling location at Wilkinson Road bridge crossing at  Ace Paving",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,35,"17110018000243",52.2005591648701,2/26/2012 12:00:00 AM,47.52078,-122.78395,"Discrete monitoring point","+/- 40 ft (12 m)","Unknown","Unknown",24,"N",1,"W",34,"SE","SE","",,"","","","","","","","","","G0100200",10/3/2006 2:07:19 PM,90074029
"UR1HY300","UNION RIVER AT THE HIGHWAY 300 BRIDGE","Stream or River","UNION RIVER AT THE HIGHWAY 300 BRIDGE",,"N","","","WA","","MASON","Kitsap","Southwest Regional Office",6,35,"",,,47.45212,-122.83379,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",23,"N",1,"W",29,"SW","NE","",,"","","","","","","","","","URTMDL",1/1/1753 12:00:00 AM,5461450
"UR3RIVER","LOWER UNION R. @ OLD BELFAIR HWY BRIDGE","Stream or River","LOWER UNION R.  OLD BELFAIR HWY BRIDGE",,"N","","","WA","","MASON","Kitsap","Southwest Regional Office",6,35,"",,,47.47142,-122.82747,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",23,"N",1,"W",20,"NE","","",,"","","","","","","","","","URTMDL",1/1/1753 12:00:00 AM,1012450
"UR4ARCH","UNION RIVER AT KCB ARCHERS (BELFAIR)","Stream or River","UNION R.  KCB ARCHERS BRIDGE BELFAIR",,"N","","","WA","","MASON","Kitsap","Southwest Regional Office",6,35,"",,,47.4964,-122.80199,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",23,"N",1,"W",9,"SE","NE","",,"","","","","","","","","","URTMDL",1/1/1753 12:00:00 AM,8022450
"UR5BEAR","LOWER BEAR CREEK NORTH OF BELFAIR","Stream or River","LOWER BEAR CREEK NORTH OF BELFAIR",,"N","","","WA","","MASON","Kitsap","Southwest Regional Office",6,35,"",,,47.49639,-122.80789,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",23,"N",1,"W",9,"SE","NW","",,"","","","","","","","","","URTMDL",1/1/1753 12:00:00 AM,5342450
"UR6BFAIR","LOWER BELFAIR CREEK NEAR BELFAIR","Stream or River","LOWER BELFAIR CREEK NEAR BELFAIR",,"N","","","WA","","MASON","Kitsap","Southwest Regional Office",6,35,"",,,47.45182,-122.8336,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",23,"N",1,"W",29,"SW","NE","",,"","","","","","","","","","URTMDL",1/1/1753 12:00:00 AM,1320901
"VBU002","VAUGHN BAY UPLAND 2","Stream or River","Vaughn Creek; east of Wright Bliss on Olsen Rd. across from Bosch property; cement culvert across from Vaughn Creek sign.",,"N","","","WA","","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019005168",35.185,2/26/2012 12:00:00 AM,47.345014,-122.761137,"Discrete monitoring point","+/- 10 ft (3 m)","Computer map - GIS-based","",21,"N",1,"W",2,"NE","NE","",,"","","","","","","","","","G1100202, G1400587, PCSWQD",12/9/2011 8:03:44 AM,4881315
"VCSW0664~MW-1","SW0664~9-2553~MW-1","Land","1730 Olympic Hwy S,Shelton,WA",,"Y","","","WA","","Mason","Kennedy-Goldsborough","Southwest Regional Office",10,35,"",,,47.1998,-123.0916,"Discrete monitoring point","Unknown","GPS consumer unit or unknown (code phase)","Not Applicable",20,"N",3,"W",29,"NW","NE","",,"","","","","","","","","","VCSW0664",1/8/2009 10:36:56 AM,58393007
"VCSW0664~MW-11","SW0664~9-2553~MW-11","Land","1730 Olympic Hwy S,Shelton,WA",,"Y","","","WA","","Mason","Kennedy-Goldsborough","Southwest Regional Office",10,35,"",,,47.2001,-123.0918,"Discrete monitoring point","Unknown","GPS consumer unit or unknown (code phase)","Not Applicable",20,"N",3,"W",29,"NW","NE","",,"","","","","","","","","","VCSW0664",1/8/2009 10:36:56 AM,71440950
"VCSW0664~MW-12","SW0664~9-2553~MW-12","Land","1730 Olympic Hwy S,Shelton,WA",,"Y","","","WA","","Mason","Kennedy-Goldsborough","Southwest Regional Office",10,35,"",,,47.2,-123.0916,"Discrete monitoring point","Unknown","GPS consumer unit or unknown (code phase)","Not Applicable",20,"N",3,"W",29,"NW","NE","",,"","","","","","","","","","VCSW0664",1/8/2009 10:36:57 AM,19756010
"VCSW0664~MW-3","SW0664~9-2553~MW-3","Land","1730 Olympic Hwy S,Shelton,WA",,"Y","","","WA","","Mason","Kennedy-Goldsborough","Southwest Regional Office",10,35,"",,,47.2,-123.0919,"Discrete monitoring point","Unknown","GPS consumer unit or unknown (code phase)","Not Applicable",20,"N",3,"W",29,"NW","NE","",,"","","","","","","","","","VCSW0664",1/8/2009 10:36:57 AM,32170414
"VCSW0664~MW-5","SW0664~9-2553~MW-5","Land","1730 Olympic Hwy S,Shelton,WA",,"Y","","","WA","","Mason","Kennedy-Goldsborough","Southwest Regional Office",10,35,"",,,47.1999,-123.0918,"Discrete monitoring point","Unknown","GPS consumer unit or unknown (code phase)","Not Applicable",20,"N",3,"W",29,"NW","NE","",,"","","","","","","","","","VCSW0664",1/8/2009 10:36:57 AM,53636160
"VCSW0664~MW-6","SW0664~9-2553~MW-6","Land","1730 Olympic Hwy S,Shelton,WA",,"Y","","","WA","","Mason","Kennedy-Goldsborough","Southwest Regional Office",10,35,"",,,47.1996,-123.092,"Discrete monitoring point","Unknown","GPS consumer unit or unknown (code phase)","Not Applicable",20,"N",3,"W",29,"NW","NE","",,"","","","","","","","","","VCSW0664",1/8/2009 10:36:57 AM,51134041
"VCSW0664~MW-7","SW0664~9-2553~MW-7","Land","1730 Olympic Hwy S,Shelton,WA",,"Y","","","WA","","Mason","Kennedy-Goldsborough","Southwest Regional Office",10,35,"",,,47.1999,-123.0919,"Discrete monitoring point","Unknown","GPS consumer unit or unknown (code phase)","Not Applicable",20,"N",3,"W",29,"NW","NE","",,"","","","","","","","","","VCSW0664",1/8/2009 10:36:57 AM,41811917
"VCSW0664~MW-8","SW0664~9-2553~MW-8","Land","1730 Olympic Hwy S,Shelton,WA",,"Y","","","WA","","Mason","Kennedy-Goldsborough","Southwest Regional Office",10,35,"",,,47.1998,-123.0918,"Discrete monitoring point","Unknown","GPS consumer unit or unknown (code phase)","Not Applicable",20,"N",3,"W",29,"NW","NE","",,"","","","","","","","","","VCSW0664",1/8/2009 10:36:57 AM,19170563
"VCSW0664~MW-9","SW0664~9-2553~MW-9","Land","1730 Olympic Hwy S,Shelton,WA",,"Y","","","WA","","Mason","Kennedy-Goldsborough","Southwest Regional Office",10,35,"",,,47.1996,-123.0916,"Discrete monitoring point","Unknown","GPS consumer unit or unknown (code phase)","Not Applicable",20,"N",3,"W",29,"NW","NE","",,"","","","","","","","","","VCSW0664",1/8/2009 10:36:57 AM,37638520
"VCSW1470-MW-1","VCSW1470-MW-1","Land","30 ft east of southeast corner of auto shop",6321899,"Y","","Belfair","WA","98528","Mason","Kitsap","Southwest Regional Office",6,35,"",,,47.4516414751251,-122.826711273029,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",29,"SE","","Top of Well Casing",,"","","","","","","","","","VCSW1470",7/29/2015 10:29:06 AM,100031913
"VCSW1470-MW-101","VCSW1470-MW-101","Land","6 ft east of Dairy Queen",6321899,"Y","","Belfair","WA","98528","Mason","Kitsap","Southwest Regional Office",6,35,"",,,47.4515165273791,-122.827381673884,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",29,"SE","","Top of Well Casing",,"","","","","","","","","","VCSW1470",7/29/2015 10:29:14 AM,100031936
"VCSW1470-MW-102","VCSW1470-MW-102","Land","105 ft northwest from northwest corner of Dairy Queen",6321899,"Y","","Belfair","WA","98528","Mason","Kitsap","Southwest Regional Office",6,35,"",,,47.4516054889665,-122.827997919541,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",29,"SE","","Top of Well Casing",,"","","","","","","","","","VCSW1470",7/29/2015 10:29:15 AM,100031937
"VCSW1470-MW-103","VCSW1470-MW-103","Land","95 ft north of northwest corner of Dairy Queen",6321899,"Y","","Belfair","WA","98528","Mason","Kitsap","Southwest Regional Office",6,35,"",,,47.4518283204215,-122.827622523784,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",29,"SE","","Top of Well Casing",,"","","","","","","","","","VCSW1470",7/29/2015 10:29:15 AM,100031938
"VCSW1470-MW-104","VCSW1470-MW-104","Land","125 ft north of northeast corner of Dairy Queen",6321899,"Y","","Belfair","WA","98528","Mason","Kitsap","Southwest Regional Office",6,35,"",,,47.4519485575388,-122.827387240836,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",29,"SE","","Top of Well Casing",,"","","","","","","","","","VCSW1470",7/29/2015 10:29:15 AM,100031939
